tick address bitflip_pos qt_err will_recode curr_ecc next_ecc block_pos data_write data_rec fixed
1745650 7479 0 0 False 1 -1 3 7110 1bc6 True
1745676 6511 0 0 False 1 -1 3 63730 f8f2 True
1745702 4286 0 18 False 3 -1 2 49117 bfdd True
1745728 5411 0 18 False 3 -1 2 47442 b952 True
1745754 3781 0 18 False 3 -1 1 47537 b9b1 True
1745780 845 0 6 False 3 -1 0 51400 c8c8 True
1745806 1476 0 6 False 3 -1 0 63620 f884 True
1745832 6802 0 0 False 1 -1 3 838 0346 True
1745858 896 0 6 False 3 -1 0 19316 4b74 True
1745884 2986 0 18 False 3 -1 1 41639 a2a7 True
1745910 6710 0 0 False 1 -1 3 60242 eb52 True
1745936 7354 0 0 False 1 -1 3 54900 d674 True
1745962 695 0 6 False 3 -1 0 26333 66dd True
1745988 1872 0 6 False 3 -1 0 51681 c9e1 True
1746014 4356 0 18 False 3 -1 2 10147 27a3 True
1746040 5638 0 18 False 3 -1 2 280 0118 True
1746066 6742 0 0 False 1 -1 3 57106 df12 True
1746092 1355 0 6 False 3 -1 0 40696 9ef8 True
1746118 1301 0 6 False 3 -1 0 42410 a5aa True
1746144 3355 0 18 False 3 -1 1 19498 4c2a True
1746170 3142 0 18 False 3 -1 1 32772 8004 True
1746196 2598 0 18 False 3 -1 1 50799 c66f True
1746222 2178 0 18 False 3 -1 1 58609 e4f1 True
1746248 2262 0 18 False 3 -1 1 42599 a667 True
1746274 653 0 6 False 3 -1 0 65044 fe14 True
1746300 6077 0 0 False 1 -1 3 48022 bb96 True
1746326 4661 0 18 False 3 -1 2 47256 b898 True
1746352 3878 0 18 False 3 -1 1 3461 0d85 True
1746378 6076 0 0 False 1 -1 3 26820 68c4 True
1746404 1355 0 6 False 3 -1 0 39041 9881 True
1746430 6816 0 0 False 1 -1 3 51376 c8b0 True
1746456 2904 0 18 False 3 -1 1 50205 c41d True
1746482 131 0 6 False 3 -1 0 58158 e32e True
1746508 659 0 6 False 3 -1 0 32628 7f74 True
1746534 6 0 6 False 3 -1 0 32370 7e72 True
1746560 5171 0 18 False 3 -1 2 22905 5979 True
1746586 2597 0 18 False 3 -1 1 45157 b065 True
1746612 4793 0 18 False 3 -1 2 59463 e847 True
1746638 1300 0 6 False 3 -1 0 26218 666a True
1746664 6173 0 0 False 1 -1 3 51901 cabd True
1746690 7689 0 0 False 1 -1 3 2575 0a0f True
1746716 7203 0 0 False 1 -1 3 55148 d76c True
1746742 4323 0 18 False 3 -1 2 28221 6e3d True
1746768 2348 0 18 False 3 -1 1 61457 f011 True
1746794 3248 0 18 False 3 -1 1 30154 75ca True
1746820 3974 0 18 False 3 -1 1 9588 2574 True
1746846 6022 0 0 False 1 -1 3 15478 3c76 True
1746872 739 0 6 False 3 -1 0 51722 ca0a True
1746898 5634 0 18 False 3 -1 2 112 0070 True
1746924 3254 0 18 False 3 -1 1 62472 f408 True
1746950 3827 0 18 False 3 -1 1 39928 9bf8 True
1746976 2460 0 18 False 3 -1 1 5186 1442 True
1747002 2329 0 18 False 3 -1 1 49952 c320 True
1747028 2083 0 18 False 3 -1 1 4987 137b True
1747054 3287 0 18 False 3 -1 1 25814 64d6 True
1747080 1905 0 6 False 3 -1 0 51898 caba True
1747106 796 0 6 False 3 -1 0 62799 f54f True
1747132 7361 0 0 False 1 -1 3 54234 d3da True
1747158 828 0 6 False 3 -1 0 36444 8e5c True
1747184 6096 0 0 False 1 -1 3 64970 fdca True
1747210 2917 0 18 False 3 -1 1 21087 525f True
1747236 1268 0 6 False 3 -1 0 47062 b7d6 True
1747262 222 0 6 False 3 -1 0 61588 f094 True
1747288 1576 0 6 False 3 -1 0 21323 534b True
1747314 7999 0 0 False 1 -1 3 96 0060 True
1747340 3504 0 18 False 3 -1 1 15298 3bc2 True
1747366 5752 0 18 False 3 -1 2 22454 57b6 True
1747392 5787 0 18 False 3 -1 2 2302 08fe True
1747418 4951 0 18 False 3 -1 2 59061 e6b5 True
1747444 802 0 6 False 3 -1 0 38471 9647 True
1747470 3706 0 18 False 3 -1 1 54072 d338 True
1747496 6635 0 0 False 1 -1 3 46842 b6fa True
1747522 4657 0 18 False 3 -1 2 7778 1e62 True
1747548 1229 0 6 False 3 -1 0 51111 c7a7 True
1747574 7418 0 0 False 1 -1 3 20493 500d True
1747600 4038 0 18 False 3 -1 2 42818 a742 True
1747626 5281 0 18 False 3 -1 2 35396 8a44 True
1747652 6653 0 0 False 1 -1 3 56349 dc1d True
1747678 3657 0 18 False 3 -1 1 62177 f2e1 True
1747704 5013 0 18 False 3 -1 2 45851 b31b True
1747730 1604 0 6 False 3 -1 0 43361 a961 True
1747756 4050 0 18 False 3 -1 2 25569 63e1 True
1747782 2008 0 18 False 3 -1 1 17235 4353 True
1747808 5929 0 18 False 3 -1 2 65500 ffdc True
1747834 6652 0 0 False 1 -1 3 13793 35e1 True
1747860 2323 0 18 False 3 -1 1 15970 3e62 True
1747886 4769 0 18 False 3 -1 2 32196 7dc4 True
1747912 3564 0 18 False 3 -1 1 53586 d152 True
1747938 3398 0 18 False 3 -1 1 23894 5d56 True
1747964 5030 0 18 False 3 -1 2 23556 5c04 True
1747990 4396 0 18 False 3 -1 2 26983 6967 True
1748016 2039 0 18 False 3 -1 1 45478 b1a6 True
1748042 7298 0 0 False 1 -1 3 29061 7185 True
1748068 613 0 6 False 3 -1 0 25612 640c True
1748094 1496 0 6 False 3 -1 0 39488 9a40 True
1748120 2667 0 18 False 3 -1 1 2990 0bae True
1748146 7893 0 0 False 1 -1 3 27645 6bfd True
1748172 5687 0 18 False 3 -1 2 46262 b4b6 True
1748198 3626 0 18 False 3 -1 1 29037 716d True
1748224 4268 0 18 False 3 -1 2 27520 6b80 True
1748250 2099 0 18 False 3 -1 1 37405 921d True
1748276 2183 0 18 False 3 -1 1 28605 6fbd True
1748302 5845 0 18 False 3 -1 2 43859 ab53 True
1748328 1317 0 6 False 3 -1 0 19390 4bbe True
1748354 6951 0 0 False 1 -1 3 33269 81f5 True
1748380 5022 0 18 False 3 -1 2 31923 7cb3 True
1748406 4380 0 18 False 3 -1 2 31777 7c21 True
1748432 7682 0 0 False 1 -1 3 60222 eb3e True
1748458 5353 0 18 False 3 -1 2 21788 551c True
1748484 813 0 6 False 3 -1 0 39708 9b1c True
1748510 7099 0 0 False 1 -1 3 65126 fe66 True
1748536 2819 0 18 False 3 -1 1 2480 09b0 True
1748562 6410 0 0 False 1 -1 3 6100 17d4 True
1748588 1976 0 6 False 3 -1 0 23737 5cb9 True
1748614 735 0 6 False 3 -1 0 7871 1ebf True
1748640 21 0 6 False 3 -1 0 53229 cfed True
1748666 4556 0 18 False 3 -1 2 19503 4c2f True
1748692 52 0 6 False 3 -1 0 2084 0824 True
1748718 5183 0 18 False 3 -1 2 44156 ac7c True
1748744 7116 0 0 False 1 -1 3 51416 c8d8 True
1748770 2572 0 18 False 3 -1 1 32272 7e10 True
1748796 6837 0 0 False 1 -1 3 53245 cffd True
1748822 2916 0 18 False 3 -1 1 585 0249 True
1748848 1095 0 6 False 3 -1 0 17729 4541 True
1748874 4848 0 18 False 3 -1 2 46863 b70f True
1748900 2333 0 18 False 3 -1 1 42331 a55b True
1748926 7724 0 0 False 1 -1 3 55304 d808 True
1748952 5761 0 18 False 3 -1 2 6922 1b0a True
1748978 1264 0 6 False 3 -1 0 40661 9ed5 True
1749004 7207 0 0 False 1 -1 3 23190 5a96 True
1749030 4424 0 18 False 3 -1 2 11777 2e01 True
1749056 4519 0 18 False 3 -1 2 61814 f176 True
1749082 5384 0 18 False 3 -1 2 16123 3efb True
1749108 837 0 6 False 3 -1 0 46780 b6bc True
1749134 619 0 6 False 3 -1 0 38760 9768 True
1749160 2372 0 18 False 3 -1 1 59259 e77b True
1749186 2842 0 18 False 3 -1 1 36935 9047 True
1749212 4286 0 18 False 3 -1 2 32303 7e2f True
1749238 4505 0 18 False 3 -1 2 23174 5a86 True
1749264 158 0 6 False 3 -1 0 64478 fbde True
1749290 7712 0 0 False 1 -1 3 12446 309e True
1749316 7959 0 0 False 1 -1 3 33191 81a7 True
1749342 932 0 6 False 3 -1 0 56950 de76 True
1749368 2951 0 18 False 3 -1 1 35256 89b8 True
1749394 3827 0 18 False 3 -1 1 5303 14b7 True
1749420 6159 0 0 False 1 -1 3 17909 45f5 True
1749446 4268 0 18 False 3 -1 2 18478 482e True
1749472 2288 0 18 False 3 -1 1 50589 c59d True
1749498 4816 0 18 False 3 -1 2 46876 b71c True
1749524 5102 0 18 False 3 -1 2 25284 62c4 True
1749550 5757 0 18 False 3 -1 2 15165 3b3d True
1749576 6517 0 0 False 1 -1 3 56246 dbb6 True
1749602 4695 0 18 False 3 -1 2 36250 8d9a True
1749628 2585 0 18 False 3 -1 1 64704 fcc0 True
1749654 1422 0 6 False 3 -1 0 20819 5153 True
1749680 7744 0 0 False 1 -1 3 38375 95e7 True
1749706 4705 0 18 False 3 -1 2 23107 5a43 True
1749732 2039 0 18 False 3 -1 1 21820 553c True
1749758 6176 0 0 False 1 -1 3 18573 488d True
1749784 7508 0 0 False 1 -1 3 64750 fcee True
1749810 6490 0 0 False 1 -1 3 12115 2f53 True
1749836 5365 0 18 False 3 -1 2 50680 c5f8 True
1749862 4865 0 18 False 3 -1 2 47 002f True
1749888 222 0 6 False 3 -1 0 50813 c67d True
1749914 4497 0 18 False 3 -1 2 65228 fecc True
1749940 5153 0 18 False 3 -1 2 43816 ab28 True
1749966 3247 0 18 False 3 -1 1 20792 5138 True
1749992 234 0 6 False 3 -1 0 21175 52b7 True
1750018 4283 0 18 False 3 -1 2 43774 aafe True
1750044 365 0 6 False 3 -1 0 60591 ecaf True
1750070 7939 0 0 False 1 -1 3 27871 6cdf True
1750096 1314 0 6 False 3 -1 0 3982 0f8e True
1750122 1122 0 6 False 3 -1 0 28789 7075 True
1750148 1578 0 6 False 3 -1 0 41709 a2ed True
1750174 5812 0 18 False 3 -1 2 48768 be80 True
1750200 6959 0 0 False 1 -1 3 27255 6a77 True
1750226 520 0 6 False 3 -1 0 38877 97dd True
1750252 1238 0 6 False 3 -1 0 1441 05a1 True
1750278 2312 0 18 False 3 -1 1 47320 b8d8 True
1750304 7225 0 0 False 1 -1 3 27920 6d10 True
1750330 1273 0 6 False 3 -1 0 14853 3a05 True
1750356 4349 0 18 False 3 -1 2 26930 6932 True
1750382 3901 0 18 False 3 -1 1 3648 0e40 True
1750408 3948 0 18 False 3 -1 1 42835 a753 True
1750434 6773 0 0 False 1 -1 3 24958 617e True
1750460 3852 0 18 False 3 -1 1 52086 cb76 True
1750486 1131 0 6 False 3 -1 0 32527 7f0f True
1750512 1304 0 6 False 3 -1 0 15508 3c94 True
1750538 634 0 6 False 3 -1 0 62690 f4e2 True
1750564 3479 0 18 False 3 -1 1 58911 e61f True
1750590 2240 0 18 False 3 -1 1 49023 bf7f True
1750616 1684 0 6 False 3 -1 0 50784 c660 True
1750642 3283 0 18 False 3 -1 1 15085 3aed True
1750668 691 0 6 False 3 -1 0 27595 6bcb True
1750694 3838 0 18 False 3 -1 1 12599 3137 True
1750720 4775 0 18 False 3 -1 2 34026 84ea True
1750746 700 0 6 False 3 -1 0 61376 efc0 True
1750772 4221 0 18 False 3 -1 2 38123 94eb True
1750798 6600 0 0 False 1 -1 3 14734 398e True
1750824 6718 0 0 False 1 -1 3 62855 f587 True
1750850 7835 0 0 False 1 -1 3 38118 94e6 True
1750876 1874 0 6 False 3 -1 0 38329 95b9 True
1750902 6024 0 0 False 1 -1 3 41926 a3c6 True
1750928 2304 0 18 False 3 -1 1 26926 692e True
1750954 4221 0 18 False 3 -1 2 60816 ed90 True
1750980 5088 0 18 False 3 -1 2 35087 890f True
1751006 2492 0 18 False 3 -1 1 37036 90ac True
1751032 3751 0 18 False 3 -1 1 60003 ea63 True
1751058 6755 0 0 False 1 -1 3 23746 5cc2 True
1751084 1244 0 6 False 3 -1 0 12792 31f8 True
1751110 3692 0 18 False 3 -1 1 60855 edb7 True
1751136 2235 0 18 False 3 -1 1 18609 48b1 True
1751162 4457 0 18 False 3 -1 2 26461 675d True
1751188 7507 0 0 False 1 -1 3 12662 3176 True
1751214 5168 0 18 False 3 -1 2 9864 2688 True
1751240 1597 0 6 False 3 -1 0 34928 8870 True
1751266 1078 0 6 False 3 -1 0 42942 a7be True
1751292 359 0 6 False 3 -1 0 57782 e1b6 True
1751318 7440 0 0 False 1 -1 3 52290 cc42 True
1751344 218 0 6 False 3 -1 0 52922 ceba True
1751370 6715 0 0 False 1 -1 3 39044 9884 True
1751396 4158 0 18 False 3 -1 2 62254 f32e True
1751422 3556 0 18 False 3 -1 1 3745 0ea1 True
1751448 6414 0 0 False 1 -1 3 44225 acc1 True
1751474 2783 0 18 False 3 -1 1 22201 56b9 True
1751500 4276 0 18 False 3 -1 2 63163 f6bb True
1751526 1942 0 6 False 3 -1 0 47074 b7e2 True
1751552 1980 0 6 False 3 -1 0 61790 f15e True
1751578 6406 0 0 False 1 -1 3 58221 e36d True
1751604 2238 0 18 False 3 -1 1 43528 aa08 True
1751630 2814 0 18 False 3 -1 1 11646 2d7e True
1751656 7311 0 0 False 1 -1 3 26334 66de True
1751682 3092 0 18 False 3 -1 1 56167 db67 True
1751708 1512 0 6 False 3 -1 0 30950 78e6 True
1751734 4989 0 18 False 3 -1 2 54210 d3c2 True
1751760 6611 0 0 False 1 -1 3 2985 0ba9 True
1751786 1490 0 6 False 3 -1 0 39688 9b08 True
1751812 3393 0 18 False 3 -1 1 42286 a52e True
1751838 7350 0 0 False 1 -1 3 44443 ad9b True
1751864 2609 0 18 False 3 -1 1 9005 232d True
1751890 7162 0 0 False 1 -1 3 50307 c483 True
1751916 2043 0 18 False 3 -1 1 6614 19d6 True
1751942 4190 0 18 False 3 -1 2 12154 2f7a True
1751968 1014 0 6 False 3 -1 0 32033 7d21 True
1751994 3757 0 18 False 3 -1 1 45982 b39e True
1752020 6824 0 0 False 1 -1 3 55181 d78d True
1752046 1225 0 6 False 3 -1 0 16827 41bb True
1752072 1834 0 6 False 3 -1 0 52310 cc56 True
1752098 2238 0 18 False 3 -1 1 46076 b3fc True
1752124 835 0 6 False 3 -1 0 42760 a708 True
1752150 1752 0 6 False 3 -1 0 21472 53e0 True
1752176 5444 0 18 False 3 -1 2 28787 7073 True
1752202 1925 0 6 False 3 -1 0 40199 9d07 True
1752228 4567 0 18 False 3 -1 2 46620 b61c True
1752254 6619 0 0 False 1 -1 3 44122 ac5a True
1752280 4528 0 18 False 3 -1 2 40524 9e4c True
1752306 1465 0 6 False 3 -1 0 60733 ed3d True
1752332 4081 0 18 False 3 -1 2 18843 499b True
1752358 2818 0 18 False 3 -1 1 6636 19ec True
1752384 6955 0 0 False 1 -1 3 37190 9146 True
1752410 1495 0 6 False 3 -1 0 61972 f214 True
1752436 5797 0 18 False 3 -1 2 1213 04bd True
1752462 7736 0 0 False 1 -1 3 65303 ff17 True
1752488 4744 0 18 False 3 -1 2 63677 f8bd True
1752514 3712 0 18 False 3 -1 1 11843 2e43 True
1752540 1397 0 6 False 3 -1 0 38234 955a True
1752566 3980 0 18 False 3 -1 1 43999 abdf True
1752592 5227 0 18 False 3 -1 2 33818 841a True
1752618 3521 0 18 False 3 -1 1 22339 5743 True
1752644 2748 0 18 False 3 -1 1 53686 d1b6 True
1752670 124 0 6 False 3 -1 0 27958 6d36 True
1752696 2328 0 18 False 3 -1 1 57579 e0eb True
1752722 11 0 6 False 3 -1 0 56003 dac3 True
1752748 2948 0 18 False 3 -1 1 9314 2462 True
1752774 6692 0 0 False 1 -1 3 31616 7b80 True
1752800 7002 0 0 False 1 -1 3 16929 4221 True
1752826 7248 0 0 False 1 -1 3 19316 4b74 True
1752852 2440 0 18 False 3 -1 1 26914 6922 True
1752878 1211 0 6 False 3 -1 0 14877 3a1d True
1752904 1101 0 6 False 3 -1 0 44701 ae9d True
1752930 5440 0 18 False 3 -1 2 57323 dfeb True
1752956 1595 0 6 False 3 -1 0 15976 3e68 True
1752982 6311 0 0 False 1 -1 3 61516 f04c True
1753008 6741 0 0 False 1 -1 3 9307 245b True
1753034 5569 0 18 False 3 -1 2 38627 96e3 True
1753060 1697 0 6 False 3 -1 0 48950 bf36 True
1753086 4599 0 18 False 3 -1 2 39438 9a0e True
1753112 2640 0 18 False 3 -1 1 14121 3729 True
1753138 2501 0 18 False 3 -1 1 20029 4e3d True
1753164 7213 0 0 False 1 -1 3 38908 97fc True
1753190 3814 0 18 False 3 -1 1 2964 0b94 True
1753216 1847 0 6 False 3 -1 0 51214 c80e True
1753242 288 0 6 False 3 -1 0 32471 7ed7 True
1753268 7812 0 0 False 1 -1 3 38051 94a3 True
1753294 2494 0 18 False 3 -1 1 23361 5b41 True
1753320 3411 0 18 False 3 -1 1 58565 e4c5 True
1753346 6101 0 0 False 1 -1 3 8055 1f77 True
1753372 2014 0 18 False 3 -1 1 38482 9652 True
1753398 1536 0 6 False 3 -1 0 42144 a4a0 True
1753424 5734 0 18 False 3 -1 2 16674 4122 True
1753450 2619 0 18 False 3 -1 1 63700 f8d4 True
1753476 6143 0 0 False 1 -1 3 21469 53dd True
1753502 2737 0 18 False 3 -1 1 50755 c643 True
1753528 1091 0 6 False 3 -1 0 47868 bafc True
1753554 5211 0 18 False 3 -1 2 20347 4f7b True
1753580 3580 0 18 False 3 -1 1 54052 d324 True
1753606 1416 0 6 False 3 -1 0 5104 13f0 True
1753632 5793 0 18 False 3 -1 2 41166 a0ce True
1753658 2742 0 18 False 3 -1 1 53207 cfd7 True
1753684 7219 0 0 False 1 -1 3 27854 6cce True
1753710 2027 0 18 False 3 -1 1 61473 f021 True
1753736 2974 0 18 False 3 -1 1 31884 7c8c True
1753762 974 0 6 False 3 -1 0 28949 7115 True
1753788 2611 0 18 False 3 -1 1 61234 ef32 True
1753814 2994 0 18 False 3 -1 1 29046 7176 True
1753840 667 0 6 False 3 -1 0 22718 58be True
1753866 3703 0 18 False 3 -1 1 2221 08ad True
1753892 3276 0 18 False 3 -1 1 12285 2ffd True
1753918 1174 0 6 False 3 -1 0 36282 8dba True
1753944 2824 0 18 False 3 -1 1 30914 78c2 True
1753970 301 0 6 False 3 -1 0 38255 956f True
1753996 1909 0 6 False 3 -1 0 52146 cbb2 True
1754022 5686 0 18 False 3 -1 2 52972 ceec True
1754048 131 0 6 False 3 -1 0 27986 6d52 True
1754074 5952 0 18 False 3 -1 2 12563 3113 True
1754100 2958 0 18 False 3 -1 1 53504 d100 True
1754126 4036 0 18 False 3 -1 2 46557 b5dd True
1754152 3213 0 18 False 3 -1 1 4843 12eb True
1754178 5771 0 18 False 3 -1 2 30172 75dc True
1754204 6987 0 0 False 1 -1 3 55059 d713 True
1754230 1490 0 6 False 3 -1 0 1995 07cb True
1754256 515 0 6 False 3 -1 0 58758 e586 True
1754282 4422 0 18 False 3 -1 2 16885 41f5 True
1754308 2278 0 18 False 3 -1 1 5847 16d7 True
1754334 598 0 6 False 3 -1 0 54745 d5d9 True
1754360 99 0 6 False 3 -1 0 17646 44ee True
1754386 6842 0 0 False 1 -1 3 6378 18ea True
1754412 6640 0 0 False 1 -1 3 46439 b567 True
1754438 6899 0 0 False 1 -1 3 24541 5fdd True
1754464 5051 0 18 False 3 -1 2 22385 5771 True
1754490 3246 0 18 False 3 -1 1 63293 f73d True
1754516 2577 0 18 False 3 -1 1 57410 e042 True
1754542 1047 0 6 False 3 -1 0 44160 ac80 True
1754568 2658 0 18 False 3 -1 1 7808 1e80 True
1754594 4892 0 18 False 3 -1 2 16544 40a0 True
1754620 3081 0 18 False 3 -1 1 58155 e32b True
1754646 5518 0 18 False 3 -1 2 36772 8fa4 True
1754672 892 0 6 False 3 -1 0 9731 2603 True
1754698 438 0 6 False 3 -1 0 19077 4a85 True
1754724 1440 0 6 False 3 -1 0 12600 3138 True
1754750 3812 0 18 False 3 -1 1 60303 eb8f True
1754776 664 0 6 False 3 -1 0 45606 b226 True
1754802 34 0 6 False 3 -1 0 11430 2ca6 True
1754828 1573 0 6 False 3 -1 0 56328 dc08 True
1754854 1533 0 6 False 3 -1 0 11801 2e19 True
1754880 4665 0 18 False 3 -1 2 13025 32e1 True
1754906 4622 0 18 False 3 -1 2 20534 5036 True
1754932 1102 0 6 False 3 -1 0 5166 142e True
1754958 4996 0 18 False 3 -1 2 3472 0d90 True
1754984 7608 0 0 False 1 -1 3 50630 c5c6 True
1755010 3376 0 18 False 3 -1 1 45560 b1f8 True
1755036 1894 0 6 False 3 -1 0 29742 742e True
1755062 5856 0 18 False 3 -1 2 56184 db78 True
1755088 4572 0 18 False 3 -1 2 21978 55da True
1755114 4638 0 18 False 3 -1 2 58853 e5e5 True
1755140 7754 0 0 False 1 -1 3 24645 6045 True
1755166 4026 0 18 False 3 -1 2 41949 a3dd True
1755192 5519 0 18 False 3 -1 2 23942 5d86 True
1755218 3566 0 18 False 3 -1 1 15153 3b31 True
1755244 2399 0 18 False 3 -1 1 62503 f427 True
1755270 2031 0 18 False 3 -1 1 58410 e42a True
1755296 4388 0 18 False 3 -1 2 19160 4ad8 True
1755322 4697 0 18 False 3 -1 2 34118 8546 True
1755348 7384 0 0 False 1 -1 3 15922 3e32 True
1755374 881 0 6 False 3 -1 0 10256 2810 True
1755400 3174 0 18 False 3 -1 1 22563 5823 True
1755426 916 0 6 False 3 -1 0 54861 d64d True
1755452 3541 0 18 False 3 -1 1 15648 3d20 True
1755478 1649 0 6 False 3 -1 0 35021 88cd True
1755504 7828 0 0 False 1 -1 3 58949 e645 True
1755530 386 0 6 False 3 -1 0 57555 e0d3 True
1755556 1737 0 6 False 3 -1 0 5187 1443 True
1755582 2747 0 18 False 3 -1 1 35561 8ae9 True
1755608 4864 0 18 False 3 -1 2 49024 bf80 True
1755634 2346 0 18 False 3 -1 1 21468 53dc True
1755660 4314 0 18 False 3 -1 2 39492 9a44 True
1755686 6174 0 0 False 1 -1 3 5507 1583 True
1755712 1145 0 6 False 3 -1 0 42193 a4d1 True
1755738 6007 0 0 False 1 -1 3 53481 d0e9 True
1755764 3326 0 18 False 3 -1 1 28155 6dfb True
1755790 3683 0 18 False 3 -1 1 53729 d1e1 True
1755816 6629 0 0 False 1 -1 3 59383 e7f7 True
1755842 7467 0 0 False 1 -1 3 55127 d757 True
1755868 6802 0 0 False 1 -1 3 34267 85db True
1755894 929 0 6 False 3 -1 0 60390 ebe6 True
1755920 7968 0 0 False 1 -1 3 25612 640c True
1755946 3782 0 18 False 3 -1 1 38625 96e1 True
1755972 6439 0 0 False 1 -1 3 34228 85b4 True
1755998 3042 0 18 False 3 -1 1 8157 1fdd True
1756024 4170 0 18 False 3 -1 2 61778 f152 True
1756050 4589 0 18 False 3 -1 2 52786 ce32 True
1756076 2404 0 18 False 3 -1 1 21684 54b4 True
1756102 3815 0 18 False 3 -1 1 17433 4419 True
1756128 3976 0 18 False 3 -1 1 11755 2deb True
1756154 2856 0 18 False 3 -1 1 49739 c24b True
1756180 4162 0 18 False 3 -1 2 45014 afd6 True
1756206 4193 0 18 False 3 -1 2 45196 b08c True
1756232 5477 0 18 False 3 -1 2 56616 dd28 True
1756258 5100 0 18 False 3 -1 2 13221 33a5 True
1756284 6677 0 0 False 1 -1 3 10834 2a52 True
1756310 7479 0 0 False 1 -1 3 10175 27bf True
1756336 3441 0 18 False 3 -1 1 36877 900d True
1756362 7181 0 0 False 1 -1 3 3562 0dea True
1756388 4537 0 18 False 3 -1 2 22085 5645 True
1756414 7113 0 0 False 1 -1 3 23521 5be1 True
1756440 1670 0 6 False 3 -1 0 58414 e42e True
1756466 1101 0 6 False 3 -1 0 8802 2262 True
1756492 5532 0 18 False 3 -1 2 29529 7359 True
1756518 3341 0 18 False 3 -1 1 4045 0fcd True
1756544 5715 0 18 False 3 -1 2 40735 9f1f True
1756570 4107 0 18 False 3 -1 2 7783 1e67 True
1756596 3269 0 18 False 3 -1 1 26889 6909 True
1756622 5670 0 18 False 3 -1 2 62176 f2e0 True
1756648 4624 0 18 False 3 -1 2 14631 3927 True
1756674 5061 0 18 False 3 -1 2 42388 a594 True
1756700 6565 0 0 False 1 -1 3 2217 08a9 True
1756726 4504 0 18 False 3 -1 2 19058 4a72 True
1756752 4667 0 18 False 3 -1 2 48259 bc83 True
1756778 3616 0 18 False 3 -1 1 53435 d0bb True
1756804 6758 0 0 False 1 -1 3 46284 b4cc True
1756830 542 0 6 False 3 -1 0 54922 d68a True
1756856 5393 0 18 False 3 -1 2 32555 7f2b True
1756882 203 0 6 False 3 -1 0 26007 6597 True
1756908 3971 0 18 False 3 -1 1 51774 ca3e True
1756934 5010 0 18 False 3 -1 2 56406 dc56 True
1756960 5546 0 18 False 3 -1 2 54034 d312 True
1756986 7385 0 0 False 1 -1 3 7620 1dc4 True
1757012 2870 0 18 False 3 -1 1 14696 3968 True
1757038 1628 0 6 False 3 -1 0 9916 26bc True
1757064 4245 0 18 False 3 -1 2 52867 ce83 True
1757090 5435 0 18 False 3 -1 2 6953 1b29 True
1757116 6751 0 0 False 1 -1 3 54583 d537 True
1757142 7340 0 0 False 1 -1 3 59777 e981 True
1757168 5101 0 18 False 3 -1 2 47763 ba93 True
1757194 4498 0 18 False 3 -1 2 32128 7d80 True
1757220 6044 0 0 False 1 -1 3 56558 dcee True
1757246 2199 0 18 False 3 -1 1 61616 f0b0 True
1757272 4684 0 18 False 3 -1 2 6342 18c6 True
1757298 6120 0 0 False 1 -1 3 45546 b1ea True
1757324 4980 0 18 False 3 -1 2 38933 9815 True
1757350 1615 0 6 False 3 -1 0 13481 34a9 True
1757376 3833 0 18 False 3 -1 1 1798 0706 True
1757402 3338 0 18 False 3 -1 1 58091 e2eb True
1757428 3501 0 18 False 3 -1 1 19018 4a4a True
1757454 1202 0 6 False 3 -1 0 56012 dacc True
1757480 909 0 6 False 3 -1 0 59493 e865 True
1757506 6972 0 0 False 1 -1 3 64832 fd40 True
1757532 6197 0 0 False 1 -1 3 5416 1528 True
1757558 2290 0 18 False 3 -1 1 5406 151e True
1757584 5283 0 18 False 3 -1 2 26510 678e True
1757610 1924 0 6 False 3 -1 0 50657 c5e1 True
1757636 6677 0 0 False 1 -1 3 7902 1ede True
1757662 1245 0 6 False 3 -1 0 32061 7d3d True
1757688 582 0 6 False 3 -1 0 54706 d5b2 True
1757714 5686 0 18 False 3 -1 2 16778 418a True
1757740 3577 0 18 False 3 -1 1 60292 eb84 True
1757766 5213 0 18 False 3 -1 2 3138 0c42 True
1757792 6303 0 0 False 1 -1 3 34543 86ef True
1757818 7987 0 0 False 1 -1 3 8056 1f78 True
1757844 6979 0 0 False 1 -1 3 12273 2ff1 True
1757870 1702 0 6 False 3 -1 0 18039 4677 True
1757896 4804 0 18 False 3 -1 2 50976 c720 True
1757922 1779 0 6 False 3 -1 0 7948 1f0c True
1757948 7420 0 0 False 1 -1 3 39541 9a75 True
1757974 1445 0 6 False 3 -1 0 24846 610e True
1758000 2237 0 18 False 3 -1 1 47278 b8ae True
1758026 2996 0 18 False 3 -1 1 3673 0e59 True
1758052 4141 0 18 False 3 -1 2 32214 7dd6 True
1758078 7994 0 0 False 1 -1 3 34381 864d True
1758104 1747 0 6 False 3 -1 0 61517 f04d True
1758130 5380 0 18 False 3 -1 2 19732 4d14 True
1758156 886 0 6 False 3 -1 0 20988 51fc True
